,"Мощность активная потребленная, кВт",Год,Месяц,День,Час,День недели,Праздник ли это
6476,5.55926368214583,2022,9,27,21,2,0
6477,5.62456009081051,2022,9,27,22,2,0
6478,5.51936032129519,2022,9,27,23,2,0
6479,5.798683847249659,2022,9,28,0,2,0
6480,6.05261432539009,2022,9,28,1,3,0
6481,6.19953124488563,2022,9,28,2,3,0
6482,6.57317180557797,2022,9,28,3,3,0
6483,7.70497622243246,2022,9,28,4,3,0
6484,10.52179074066165,2022,9,28,5,3,0
6485,11.29990627724911,2022,9,28,6,3,0
6486,11.15117556862399,2022,9,28,7,3,0
6487,10.563507890641858,2022,9,28,8,3,0
6488,9.78357856492483,2022,9,28,9,3,0
6489,10.456494331996971,2022,9,28,10,3,0
6490,10.29325331033526,2022,9,28,11,3,0
6491,10.36217729725909,2022,9,28,12,3,0
6492,10.30232225598313,2022,9,28,13,3,0
6493,8.34342999604268,2022,9,28,14,3,0
6494,7.56350067032564,2022,9,28,15,3,0
6495,6.29928964701223,2022,9,28,16,3,0
6496,5.642697982106251,2022,9,28,17,3,0
6497,5.6318152473288094,2022,9,28,18,3,0
6498,5.8694216233030705,2022,9,28,19,3,0
6499,5.784173534213069,2022,9,28,20,3,0
6500,5.75696669726945,2022,9,28,21,3,0
6501,5.7460839624919995,2022,9,28,22,3,0
6502,5.81319416028626,2022,9,28,23,3,0
6503,6.15418651664626,2022,9,29,0,3,0
6504,6.22311050357009,2022,9,29,1,4,0
6505,6.19046229923776,2022,9,29,2,4,0
6506,6.64753715989052,2022,9,29,3,4,0
6507,7.9081206049448,2022,9,29,4,4,0
6508,11.28176838595336,2022,9,29,5,4,0
6509,10.87910719918783,2022,9,29,6,4,0
6510,10.75576953837676,2022,9,29,7,4,0
6511,10.83013489268931,2022,9,29,8,4,0
6512,9.66568227150249,2022,9,29,9,4,0
6513,10.490956325458889,2022,9,29,10,4,0
6514,9.897847280088019,2022,9,29,11,4,0
6515,10.358549718999939,2022,9,29,12,4,0
6516,10.08103998217504,2022,9,29,13,4,0
6517,7.02661908797159,2022,9,29,14,4,0
6518,6.54596496863435,2022,9,29,15,4,0
6519,6.57861317296669,2022,9,29,16,4,0
6520,5.72613228206668,2022,9,29,17,4,0
6521,5.74064259510328,2022,9,29,18,4,0
6522,5.77510458856519,2022,9,29,19,4,0
6523,5.724318492937099,2022,9,29,20,4,0
6524,5.70436681251179,2022,9,29,21,4,0
6525,5.8839319363396605,2022,9,29,22,4,0
6526,5.85491131026647,2022,9,29,23,4,0
6527,5.7950562689905105,2022,9,30,0,4,0
6528,6.18502093184903,2022,9,30,1,5,0
6529,6.28296554484605,2022,9,30,2,5,0
6530,6.61670274468776,2022,9,30,3,5,0
6531,7.72674169198735,2022,9,30,4,5,0
6532,11.089506738218471,2022,9,30,5,5,0
6533,11.42687151631932,2022,9,30,6,5,0
6534,10.60522504062208,2022,9,30,7,5,0
6535,10.14815017996931,2022,9,30,8,5,0
6536,9.86338528662611,2022,9,30,9,5,0
6537,10.461935699385691,2022,9,30,10,5,0
6538,9.756371727981211,2022,9,30,11,5,0
6539,10.211632799504411,2022,9,30,12,5,0
6540,9.544158399821,2022,9,30,13,5,0
6541,8.22916128087949,2022,9,30,14,5,0
6542,7.833755250632249,2022,9,30,15,5,0
6543,7.85007935279842,2022,9,30,16,5,0
6544,5.9691800254296705,2022,9,30,17,5,0
6545,5.74608396249201,2022,9,30,18,5,0
6546,5.91839392980158,2022,9,30,19,5,0
6547,5.67897376469774,2022,9,30,20,5,0
6548,5.80775279289754,2022,9,30,21,5,0
6549,5.920207718931151,2022,9,30,22,5,0
6550,5.8385872081003,2022,9,30,23,5,0
6551,5.87123541243264,2022,10,1,0,5,1
6552,4.80233500105264,2022,10,1,1,6,1
6553,5.12062929763403,2022,10,1,2,6,1
6554,5.58597183649573,2022,10,1,3,6,1
6555,6.464538549866591,2022,10,1,4,6,1
6556,10.218922153402708,2022,10,1,5,6,1
6557,10.32315888210773,2022,10,1,6,6,1
6558,10.35107943443943,2022,10,1,7,6,1
6559,9.32360310863282,2022,10,1,8,6,1
6560,0.573302007877602,2022,10,1,9,6,1
6561,8.999724701585091,2022,10,1,10,6,1
6562,9.46134450013588,2022,10,1,11,6,1
6563,8.88618112210284,2022,10,1,12,6,1
6564,8.63303478096207,2022,10,1,13,6,1
6565,6.8665945034431,2022,10,1,14,6,1
6566,6.44220210800124,2022,10,1,15,6,1
6567,5.61389238882742,2022,10,1,16,6,1
6568,4.48590207462669,2022,10,1,17,6,1
6569,4.20483518115423,2022,10,1,18,6,1
6570,4.5342976986683,2022,10,1,19,6,1
6571,4.171330518356189,2022,10,1,20,6,1
6572,4.290458208304781,2022,10,1,21,6,1
6573,4.2122806617760205,2022,10,1,22,6,1
6574,4.454258781984089,2022,10,1,23,6,1
6575,4.52126810758018,2022,10,2,0,6,1
6576,4.57524784208813,2022,10,2,1,7,1
6577,4.6385344273733295,2022,10,2,2,7,1
6578,5.42775537328275,2022,10,2,3,7,1
6579,6.00105738116035,2022,10,2,4,7,1
6580,9.13560472293269,2022,10,2,5,7,1
6581,9.332909959410049,2022,10,2,6,7,1
6582,8.502738870080801,2022,10,2,7,7,1
6583,9.003447441895979,2022,10,2,8,7,1
6584,7.53854912955938,2022,10,2,9,7,1
6585,8.543689013500629,2022,10,2,10,7,1
6586,8.85639919961568,2022,10,2,11,7,1
6587,8.66281670344922,2022,10,2,12,7,1
6588,8.26820623049451,2022,10,2,13,7,1
6589,1.4202254286058809,2022,10,2,14,7,1
6590,6.98199945308079,2022,10,2,15,7,1
6591,6.72885311194004,2022,10,2,16,7,1
6592,4.98661064644187,2022,10,2,17,7,1
6593,4.82653281307344,2022,10,2,18,7,1
6594,4.7222960843684305,2022,10,2,19,7,1
6595,4.88051254758141,2022,10,2,20,7,1
6596,4.63481168706243,2022,10,2,21,7,1
6597,4.81536459214076,2022,10,2,22,7,1
6598,4.51196125680295,2022,10,2,23,7,1
6599,4.78930540996451,2022,10,3,0,7,0
6600,5.01080845846268,2022,10,3,1,1,0
6601,5.18763862323012,2022,10,3,2,1,0
6602,5.61761512913832,2022,10,3,3,1,0
6603,7.17185920893637,2022,10,3,4,1,0
6604,9.81686619982621,2022,10,3,5,1,0
6605,10.63400769806734,2022,10,3,6,1,0
6606,10.82014471361202,2022,10,3,7,1,0
6607,10.68612606241984,2022,10,3,8,1,0
6608,9.59536315132804,2022,10,3,9,1,0
6609,10.01231006614813,2022,10,3,10,1,0
6610,9.889459635888631,2022,10,3,11,1,0
6611,9.37758284314077,2022,10,3,12,1,0
6612,8.22539471691923,2022,10,3,13,1,0
6613,7.1811660597136004,2022,10,3,14,1,0
6614,6.78469421660344,2022,10,3,15,1,0
6615,5.43333948374909,2022,10,3,16,1,0
6616,4.98288790613098,2022,10,3,17,1,0
6617,4.79488952043085,2022,10,3,18,1,0
6618,4.73718704561201,2022,10,3,19,1,0
6619,4.86003747587149,2022,10,3,20,1,0
6620,4.783721299498181,2022,10,3,21,1,0
6621,4.70368238281396,2022,10,3,22,1,0
6622,4.7464938963892305,2022,10,3,23,1,0
6623,4.98661064644187,2022,10,4,0,1,0
6624,5.04803586157161,2022,10,4,1,2,0
6625,5.2267273964945,2022,10,4,2,2,0
6626,5.78886118343942,2022,10,4,3,2,0
6627,6.13135329204162,2022,10,4,4,2,0
6628,8.10998976728153,2022,10,4,5,2,0
6629,8.20864238552021,2022,10,4,6,2,0
6630,7.47340117411874,2022,10,4,7,2,0
6631,7.927575492047751,2022,10,4,8,2,0
6632,6.93918793950552,2022,10,4,9,2,0
6633,7.09926577287394,2022,10,4,10,2,0
6634,7.49015350551776,2022,10,4,11,2,0
6635,7.65395407919708,2022,10,4,12,2,0
6636,7.5999743446891195,2022,10,4,13,2,0
6637,6.76794188520442,2022,10,4,14,2,0
6638,6.40497470489229,2022,10,4,15,2,0
6639,5.9749981989841,2022,10,4,16,2,0
6640,4.85073062509425,2022,10,4,17,2,0
6641,4.64597990799512,2022,10,4,18,2,0
6642,4.73160293514566,2022,10,4,19,2,0
6643,4.7222960843684305,2022,10,4,20,2,0
6644,4.68506868125949,2022,10,4,21,2,0
6645,4.638534427373321,2022,10,4,22,2,0
6646,4.7409097859229,2022,10,4,23,2,0
6647,4.621782095974311,2022,10,5,0,2,0
6648,4.87306706695962,2022,10,5,1,3,0
6649,4.98102653597552,2022,10,5,2,3,0
6650,5.27512302053612,2022,10,5,3,3,0
6651,5.86145461950185,2022,10,5,4,3,0
6652,7.58508338344554,2022,10,5,5,3,0
6653,7.23142305391067,2022,10,5,6,3,0
6654,7.3486893737038095,2022,10,5,7,3,0
6655,7.54041049971482,2022,10,5,8,3,0
6656,6.97269260230357,2022,10,5,9,3,0
6657,7.55344009080295,2022,10,5,10,3,0
6658,7.4454806217870395,2022,10,5,11,3,0
6659,7.544133240025721,2022,10,5,12,3,0
6660,7.30773923028398,2022,10,5,13,3,0
6661,6.756773664271741,2022,10,5,14,3,0
6662,6.59297309059243,2022,10,5,15,3,0
6663,6.28212427463281,2022,10,5,16,3,0
6664,4.82281007276256,2022,10,5,17,3,0
6665,4.44495193120686,2022,10,5,18,3,0
6666,4.49148618509303,2022,10,5,19,3,0
6667,4.53057495835742,2022,10,5,20,3,0
6668,4.5324363285128495,2022,10,5,21,3,0
6669,4.54174317929009,2022,10,5,22,3,0
6670,4.57524784208813,2022,10,5,23,3,0
6671,4.48217933431579,2022,10,6,0,3,0
6672,4.8246714429179995,2022,10,6,1,4,0
6673,5.02011530923991,2022,10,6,2,4,0
6674,5.167163551520201,2022,10,6,3,4,0
6675,6.075512187378219,2022,10,6,4,4,0
6676,7.85498205598533,2022,10,6,5,4,0
6677,7.518074057849461,2022,10,6,6,4,0
6678,7.53668775940393,2022,10,6,7,4,0
6679,8.10440565681519,2022,10,6,8,4,0
6680,6.9782767127699,2022,10,6,9,4,0
6681,7.46967843380785,2022,10,6,10,4,0
6682,6.1741648056169005,2022,10,6,11,4,0
6683,6.04945300520197,2022,10,6,12,4,0
6684,5.45567592561445,2022,10,6,13,4,0
6685,5.3533005670648794,2022,10,6,14,4,0
6686,5.167163551520201,2022,10,6,15,4,0
6687,5.1355202588776105,2022,10,6,16,4,0
6688,4.657148128927799,2022,10,6,17,4,0
6689,4.53615906882375,2022,10,6,18,4,0
6690,4.37608123545533,2022,10,6,19,4,0
6691,4.67017772001592,2022,10,6,20,4,0
6692,4.50451577618116,2022,10,6,21,4,0
6693,4.5417431792900995,2022,10,6,22,4,0
6694,4.51196125680294,2022,10,6,23,4,0
6695,4.6627322393941295,2022,10,7,0,4,0
6696,4.86748295649328,2022,10,7,1,5,0
6697,5.14668847981029,2022,10,7,2,5,0
6698,5.50593291981151,2022,10,7,3,5,0
6699,7.078790701164021,2022,10,7,4,5,0
6700,10.54652330076134,2022,10,7,5,5,0
6701,11.203586965634049,2022,10,7,6,5,0
6702,11.23523025827664,2022,10,7,7,5,0
6703,11.13471626988252,2022,10,7,8,5,0
6704,10.01789417661446,2022,10,7,9,5,0
6705,10.50743452749696,2022,10,7,10,5,0
6706,10.22822900417994,2022,10,7,11,5,0
6707,10.43670246158998,2022,10,7,12,5,0
6708,9.05556580624849,2022,10,7,13,5,0
6709,7.56274694158018,2022,10,7,14,5,0
6710,7.04342466821053,2022,10,7,15,5,0
6711,6.66928926696574,2022,10,7,16,5,0
6712,4.95310598364382,2022,10,7,17,5,0
6713,4.93821502240025,2022,10,7,18,5,0
6714,4.61619798550796,2022,10,7,19,5,0
6715,4.82839418322889,2022,10,7,20,5,0
6716,4.64784127815056,2022,10,7,21,5,0
6717,4.735325675456551,2022,10,7,22,5,0
6718,4.7409097859229,2022,10,7,23,5,0
6719,4.84514651462791,2022,10,8,0,5,1
6720,4.7688303382546,2022,10,8,1,6,1
6721,5.09457011545778,2022,10,8,2,6,1
6722,5.78141570281763,2022,10,8,3,6,1
6723,7.03597918758875,2022,10,8,4,6,1
6724,10.52604822905143,2022,10,8,5,6,1
6725,11.0863206458409,2022,10,8,6,6,1
6726,9.57488807961813,2022,10,8,7,6,1
6727,9.76847057578459,2022,10,8,8,6,1
6728,8.48226379837088,2022,10,8,9,6,1
6729,8.58091641660957,2022,10,8,10,6,1
6730,8.23284019754102,2022,10,8,11,6,1
6731,7.72096340479316,2022,10,8,12,6,1
6732,8.32218596500247,2022,10,8,13,6,1
6733,6.92057423795106,2022,10,8,14,6,1
6734,6.85914902282131,2022,10,8,15,6,1
6735,6.101571369554479,2022,10,8,16,6,1
6736,4.71112786343575,2022,10,8,17,6,1
6737,4.61805935566342,2022,10,8,18,6,1
6738,4.517545367269291,2022,10,8,19,6,1
6739,4.61433661535252,2022,10,8,20,6,1
6740,4.60316839441984,2022,10,8,21,6,1
6741,4.53057495835741,2022,10,8,22,6,1
6742,4.74090978592289,2022,10,8,23,6,1
6743,4.64039579752877,2022,10,9,0,6,1
6744,4.94379913286659,2022,10,9,1,7,1
6745,5.08526326468054,2022,10,9,2,7,1
6746,5.53199210198777,2022,10,9,3,7,1
6747,6.2318672804357504,2022,10,9,4,7,1
6748,9.535799306353749,2022,10,9,5,7,1
6749,9.336632699720951,2022,10,9,6,7,1
6750,8.895487972880069,2022,10,9,7,7,1
6751,9.04998169578215,2022,10,9,8,7,1
6752,8.0131985191983,2022,10,9,9,7,1
6753,9.20075267837333,2022,10,9,10,7,1
6754,8.47854105805999,2022,10,9,11,7,1
6755,8.20678101536477,2022,10,9,12,7,1
6756,7.884763978472471,2022,10,9,13,7,1
6757,6.97083123214812,2022,10,9,14,7,1
6758,7.1867501701799394,2022,10,9,15,7,1
6759,6.54085472623991,2022,10,9,16,7,1
6760,4.71857334405754,2022,10,9,17,7,1
6761,4.66087086923869,2022,10,9,18,7,1
6762,4.623643466129749,2022,10,9,19,7,1
6763,4.5659409913108995,2022,10,9,20,7,1
6764,4.51568399711383,2022,10,9,21,7,1
6765,4.642257167684219,2022,10,9,22,7,1
6766,4.5287135882019705,2022,10,9,23,7,1
6767,4.53057495835742,2022,10,10,0,7,0
6768,4.81164185182987,2022,10,10,1,1,0
6769,5.25464794882621,2022,10,10,2,1,0
6770,5.46870551670257,2022,10,10,3,1,0
6771,6.7791101061371,2022,10,10,4,1,0
6772,9.99369636459365,2022,10,10,5,1,0
6773,10.944856514026942,2022,10,10,6,1,0
6774,10.90390637060712,2022,10,10,7,1,0
6775,11.24267573889843,2022,10,10,8,1,0
6776,10.269179147599779,2022,10,10,9,1,0
6777,10.09234898283233,2022,10,10,10,1,0
6778,8.80800357557407,2022,10,10,11,1,0
6779,8.171414982411271,2022,10,10,12,1,0
6780,7.85684342614077,2022,10,10,13,1,0
6781,7.33193704230479,2022,10,10,14,1,0
6782,6.82750573017871,2022,10,10,15,1,0
6783,6.35099497038434,2022,10,10,16,1,0
6784,5.49290332872339,2022,10,10,17,1,0
6785,5.11690655732314,2022,10,10,18,1,0
6786,5.12249066778948,2022,10,10,19,1,0
6787,5.04989723172706,2022,10,10,20,1,0
6788,5.13552025887761,2022,10,10,21,1,0
6789,5.04989723172706,2022,10,10,22,1,0
6790,5.18949999338557,2022,10,10,23,1,0
6791,5.124352037944931,2022,10,11,0,1,0
6792,5.3291027550440795,2022,10,11,1,2,0
6793,5.556189914008581,2022,10,11,2,2,0
6794,6.08854177846635,2022,10,11,3,2,0
6795,6.89265368561935,2022,10,11,4,2,0
6796,9.30312803692291,2022,10,11,5,2,0
6797,9.08534772873563,2022,10,11,6,2,0
6798,9.10954554075644,2022,10,11,7,2,0
6799,9.33104858925461,2022,10,11,8,2,0
6800,7.85498205598533,2022,10,11,9,2,0
6801,8.625589300340291,2022,10,11,10,2,0
6802,8.21050375567566,2022,10,11,11,2,0
6803,8.65164848251654,2022,10,11,12,2,0
6804,8.247731158784589,2022,10,11,13,2,0
6805,7.18302742986904,2022,10,11,14,2,0
6806,7.11415673411752,2022,10,11,15,2,0
6807,6.626477753390461,2022,10,11,16,2,0
6808,5.32910275504407,2022,10,11,17,2,0
6809,5.08154052436966,2022,10,11,18,2,0
6810,5.062926822815189,2022,10,11,19,2,0
6811,4.932630911933909,2022,10,11,20,2,0
6812,4.8507306250942595,2022,10,11,21,2,0
6813,4.81536459214077,2022,10,11,22,2,0
6814,4.86376021618238,2022,10,11,23,2,0
6815,4.75952348747737,2022,10,12,0,2,0
6816,4.8209487026071,2022,10,12,1,3,0
6817,5.15971807089842,2022,10,12,2,3,0
6818,5.524546621365991,2022,10,12,3,3,0
6819,5.62319923960466,2022,10,12,4,3,0
6820,7.9257141218923,2022,10,12,5,3,0
6821,7.59811297453367,2022,10,12,6,3,0
6822,7.40453047836721,2022,10,12,7,3,0
6823,8.05787140292902,2022,10,12,8,3,0
6824,6.94663342012731,2022,10,12,9,3,0
6825,7.92013001142596,2022,10,12,10,3,0
6826,7.73399299588129,2022,10,12,11,3,0
6827,7.71724066448227,2022,10,12,12,3,0
6828,7.82892287380907,2022,10,12,13,3,0
6829,7.05645425929867,2022,10,12,14,3,0
6830,7.05459288914322,2022,10,12,15,3,0
6831,6.123907811419841,2022,10,12,16,3,0
6832,4.88981939835864,2022,10,12,17,3,0
6833,4.84700788478336,2022,10,12,18,3,0
6834,5.0275607898617,2022,10,12,19,3,0
6835,4.8525919952497105,2022,10,12,20,3,0
6836,4.891680768514091,2022,10,12,21,3,0
6837,4.96055146426562,2022,10,12,22,3,0
6838,4.87865117742596,2022,10,12,23,3,0
6839,4.731602935145659,2022,10,13,0,3,0
6840,5.020115309239911,2022,10,13,1,4,0
6841,5.26395479960343,2022,10,13,2,4,0
6842,5.61575375898288,2022,10,13,3,4,0
6843,6.08668040831091,2022,10,13,4,4,0
6844,8.00947577888741,2022,10,13,5,4,0
6845,8.128603468836,2022,10,13,6,4,0
6846,8.25331526925094,2022,10,13,7,4,0
6847,7.95549604437945,2022,10,13,8,4,0
6848,6.693487078986539,2022,10,13,9,4,0
6849,6.28026290447737,2022,10,13,10,4,0
6850,6.0587598559792,2022,10,13,11,4,0
6851,6.15368973390699,2022,10,13,12,4,0
6852,5.81305899546023,2022,10,13,13,4,0
6853,5.69765404582253,2022,10,13,14,4,0
6854,5.58969457680662,2022,10,13,15,4,0
6855,5.515239770588741,2022,10,13,16,4,0
6856,5.1038769662350205,2022,10,13,17,4,0
6857,4.9735810553537405,2022,10,13,18,4,0
6858,5.077817784058761,2022,10,13,19,4,0
6859,5.15041122012118,2022,10,13,20,4,0
6860,4.74835526654469,2022,10,13,21,4,0
6861,4.81536459214077,2022,10,13,22,4,0
6862,4.73904841576745,2022,10,13,23,4,0
6863,4.97730379566464,2022,10,14,0,4,0
6864,5.38494385970748,2022,10,14,1,5,0
6865,5.42217126281641,2022,10,14,2,5,0
6866,5.98244367960589,2022,10,14,3,5,0
6867,7.20722524188985,2022,10,14,4,5,0
6868,9.61769959319341,2022,10,14,5,5,0
6869,9.87456867464506,2022,10,14,6,5,0
6870,9.79825249827175,2022,10,14,7,5,0
6871,10.06070569018974,2022,10,14,8,5,0
6872,8.804280835263171,2022,10,14,9,5,0
6873,9.3664146222081,2022,10,14,10,5,0
6874,8.895487972880069,2022,10,14,11,5,0
6875,8.506461610391689,2022,10,14,12,5,0
6876,8.754023841066111,2022,10,14,13,5,0
6877,7.75074532728031,2022,10,14,14,5,0
6878,7.25748223608691,2022,10,14,15,5,0
6879,6.80144654800246,2022,10,14,16,5,0
6880,4.98102653597553,2022,10,14,17,5,0
6881,5.0275607898617,2022,10,14,18,5,0
6882,4.94566050302204,2022,10,14,19,5,0
6883,5.30676631317871,2022,10,14,20,5,0
6884,4.91960132084578,2022,10,14,21,5,0
6885,5.09270874530233,2022,10,14,22,5,0
6886,4.97730379566464,2022,10,14,23,5,0
6887,5.1932227336964605,2022,10,15,0,5,1
6888,5.1150451871677,2022,10,15,1,6,1
6889,5.59341731711752,2022,10,15,2,6,1
6890,5.97313682882865,2022,10,15,3,6,1
6891,7.19419565080173,2022,10,15,4,6,1
6892,10.84061978532193,2022,10,15,5,6,1
6893,10.75313538801593,2022,10,15,6,6,1
6894,10.50557315734151,2022,10,15,7,6,1
6895,10.68984880273074,2022,10,15,8,6,1
6896,9.68098617847859,2022,10,15,9,6,1
6897,10.088626242521439,2022,10,15,10,6,1
6898,9.38502832376256,2022,10,15,11,6,1
6899,9.092793209357431,2022,10,15,12,6,1
6900,8.90107208334641,2022,10,15,13,6,1
6901,7.26678908686415,2022,10,15,14,6,1
6902,7.38591677681274,2022,10,15,15,6,1
6903,6.62461638323502,2022,10,15,16,6,1
6904,4.986610646441861,2022,10,15,17,6,1
6905,5.0629268228151805,2022,10,15,18,6,1
6906,4.923324061156681,2022,10,15,19,6,1
6907,5.15041122012118,2022,10,15,20,6,1
6908,4.9959174972191,2022,10,15,21,6,1
6909,5.23417287711629,2022,10,15,22,6,1
6910,5.00522434799633,2022,10,15,23,6,1
6911,5.27698439069157,2022,10,16,0,6,1
6912,5.11504518716769,2022,10,16,1,7,1
6913,5.65298116209181,2022,10,16,2,7,1
6914,5.97872093929499,2022,10,16,3,7,1
6915,6.89823779608569,2022,10,16,4,7,1
6916,9.952746221173829,2022,10,16,5,7,1
6917,10.0793193917442,2022,10,16,6,7,1
6918,9.75171824438557,2022,10,16,7,7,1
6919,9.55627437806366,2022,10,16,8,7,1
6920,8.126742098680559,2022,10,16,9,7,1
6921,9.23798008148227,2022,10,16,10,7,1
6922,8.74285562013343,2022,10,16,11,7,1
6923,8.190028683965739,2022,10,16,12,7,1
6924,7.91826864127051,2022,10,16,13,7,1
6925,7.18861154033538,2022,10,16,14,7,1
6926,7.11787947442841,2022,10,16,15,7,1
6927,6.48501362157651,2022,10,16,16,7,1
6928,4.75766211732192,2022,10,16,17,7,1
6929,4.80978048167443,2022,10,16,18,7,1
6930,4.78372129949817,2022,10,16,19,7,1
6931,4.8823739177368495,2022,10,16,20,7,1
6932,4.86003747587149,2022,10,16,21,7,1
6933,4.93449228208936,2022,10,16,22,7,1
6934,4.71112786343575,2022,10,16,23,7,1
6935,4.966135574731959,2022,10,17,0,7,0
6936,4.94752187317748,2022,10,17,1,1,0
6937,5.28256850115791,2022,10,17,2,1,0
6938,5.66973349349083,2022,10,17,3,1,0
6939,7.12160221473931,2022,10,17,4,1,0
6940,9.45762175982499,2022,10,17,5,1,0
6941,9.94902348086293,2022,10,17,6,1,0
6942,9.84478675215791,2022,10,17,7,1,0
6943,9.97322129288374,2022,10,17,8,1,0
6944,8.62931204065118,2022,10,17,9,1,0
6945,9.22495049039415,2022,10,17,10,1,0
6946,9.00717018220687,2022,10,17,11,1,0
6947,8.58091641660956,2022,10,17,12,1,0
6948,8.013198519198301,2022,10,17,13,1,0
6949,7.1532455073819,2022,10,17,14,1,0
6950,6.7158235208519095,2022,10,17,15,1,0
6951,5.43147811359365,2022,10,17,16,1,0
6952,4.653425388616901,2022,10,17,17,1,0
6953,4.86934432664872,2022,10,17,18,1,0
6954,4.68506868125949,2022,10,17,19,1,0
6955,4.78372129949817,2022,10,17,20,1,0
6956,4.7595234874773595,2022,10,17,21,1,0
6957,4.839562404161571,2022,10,17,22,1,0
6958,4.889819398358631,2022,10,17,23,1,0
6959,4.98847201659731,2022,10,18,0,1,0
6960,4.93449228208936,2022,10,18,1,2,0
6961,5.28442987131335,2022,10,18,2,2,0
6962,5.78699981328398,2022,10,18,3,2,0
6963,6.98386082323624,2022,10,18,4,2,0
6964,11.11237982801715,2022,10,18,5,2,0
6965,10.60794851589109,2022,10,18,6,2,0
6966,9.64189740521421,2022,10,18,7,2,0
6967,10.61725536666832,2022,10,18,8,2,0
6968,9.587917670706261,2022,10,18,9,2,0
6969,10.213338042936371,2022,10,18,10,2,0
6970,9.77033194594005,2022,10,18,11,2,0
6971,9.55255163775277,2022,10,18,12,2,0
6972,9.25845515319218,2022,10,18,13,2,0
6973,7.15882961784824,2022,10,18,14,2,0
6974,5.93963216603061,2022,10,18,15,2,0
6975,5.71440637722155,2022,10,18,16,2,0
6976,5.02756078986169,2022,10,18,17,2,0
6977,4.86562158633783,2022,10,18,18,2,0
6978,4.96613557473195,2022,10,18,19,2,0
6979,4.89168076851408,2022,10,18,20,2,0
6980,4.915878580534891,2022,10,18,21,2,0
6981,5.10759970654591,2022,10,18,22,2,0
6982,4.92518543131213,2022,10,18,23,2,0
6983,4.9158785805348995,2022,10,19,0,2,0
6984,4.696236902192171,2022,10,19,1,3,0
6985,5.3458550864431,2022,10,19,2,3,0
6986,5.2062523247845895,2022,10,19,3,3,0
6987,5.80375214468299,2022,10,19,4,3,0
6988,7.88662534862792,2022,10,19,5,3,0
6989,7.63720174779805,2022,10,19,6,3,0
6990,7.74143847650307,2022,10,19,7,3,0
6991,7.8456752052080905,2022,10,19,8,3,0
6992,6.88148546468667,2022,10,19,9,3,0
6993,7.6986269629278,2022,10,19,10,3,0
6994,7.66139955981886,2022,10,19,11,3,0
6995,7.71724066448227,2022,10,19,12,3,0
6996,7.411975958989,2022,10,19,13,3,0
6997,5.61575375898287,2022,10,19,14,3,0
6998,5.59527868727296,2022,10,19,15,3,0
6999,5.49848743918972,2022,10,19,16,3,0
7000,4.9475218731774895,2022,10,19,17,3,0
7001,4.858176105716041,2022,10,19,18,3,0
7002,5.0517586018825,2022,10,19,19,3,0
7003,4.8823739177368495,2022,10,19,20,3,0
7004,5.0312835301725904,2022,10,19,21,3,0
7005,4.96055146426561,2022,10,19,22,3,0
7006,5.0834018945251,2022,10,19,23,3,0
7007,4.98847201659732,2022,10,20,0,3,0
7008,5.394250710484711,2022,10,20,1,4,0
7009,5.3551619372203305,2022,10,20,2,4,0
7010,5.850286398569169,2022,10,20,3,4,0
7011,6.4254497766022105,2022,10,20,4,4,0
7012,7.20350250157896,2022,10,20,5,4,0
7013,6.67487337743208,2022,10,20,6,4,0
7014,6.56505253826072,2022,10,20,7,4,0
7015,6.8312284704896005,2022,10,20,8,4,0
7016,5.7292973384651305,2022,10,20,9,4,0
7017,6.47942951111017,2022,10,20,10,4,0
7018,6.1462442532852,2022,10,20,11,4,0
7019,6.237451390902089,2022,10,20,12,4,0
7020,5.628783350071,2022,10,20,13,4,0
7021,5.45009181514812,2022,10,20,14,4,0
7022,5.53571484229866,2022,10,20,15,4,0
7023,5.507794289966959,2022,10,20,16,4,0
7024,4.83397829369524,2022,10,20,17,4,0
7025,4.86189884602693,2022,10,20,18,4,0
7026,4.85445336540515,2022,10,20,19,4,0
7027,4.81350322198532,2022,10,20,20,4,0
7028,4.95310598364383,2022,10,20,21,4,0
7029,5.06478819297064,2022,10,20,22,4,0
7030,5.14668847981029,2022,10,20,23,4,0
7031,4.969858315042851,2022,10,21,0,4,0
7032,5.16902492167565,2022,10,21,1,5,0
7033,5.3793597492411305,2022,10,21,2,5,0
7034,5.65484253224726,2022,10,21,3,5,0
7035,7.30401648997308,2022,10,21,4,5,0
7036,10.44228657205632,2022,10,21,5,5,0
7037,10.03836924832438,2022,10,21,6,5,0
7038,9.85037086262425,2022,10,21,7,5,0
7039,10.13143775609671,2022,10,21,8,5,0
7040,8.71493506780173,2022,10,21,9,5,0
7041,9.77591605640638,2022,10,21,10,5,0
7042,9.53952204666464,2022,10,21,11,5,0
7043,9.530215195887411,2022,10,21,12,5,0
7044,8.69445999609181,2022,10,21,13,5,0
7045,7.85684342614077,2022,10,21,14,5,0
7046,7.5794992729792,2022,10,21,15,5,0
7047,6.78841695691433,2022,10,21,16,5,0
7048,4.96055146426562,2022,10,21,17,5,0
7049,4.89168076851408,2022,10,21,18,5,0
7050,5.00336297784089,2022,10,21,19,5,0
7051,5.0554813421934,2022,10,21,20,5,0
7052,4.94193776271114,2022,10,21,21,5,0
7053,4.96427420457651,2022,10,21,22,5,0
7054,5.18577725307467,2022,10,21,23,5,0
